Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualTechnologyEmission,NewCapacity,TotalTechnologyAnnualActivity,TotalCapacityAnnual,AnnualVariableOperatingCost,CapitalInvestmentStorage,CapitalInvestment,AnnualFixedOperatingCost
Scenario1,0,RE1,,IMPELC001,,2047,,,,,,,,,,,,,,35.522204297348274,,,
Scenario1,0,RE1,,IMPELC001,,2048,,,,,,,,,,,,,,44.638908724722995,,,
Scenario1,0,RE1,,IMPELC001,,2049,,,,,,,,,,,,,,42.90557124569804,,,
Scenario1,0,RE1,,IMPELC001,,2050,,,,,,,,,,,,,,43.62159470225074,,,
Scenario1,0,RE1,,IMPELC002,,2019,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2020,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2021,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2022,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2023,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2024,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2025,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2026,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2027,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2028,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2029,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2030,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2031,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2032,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2033,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2034,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2035,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2036,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2037,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2038,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2039,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2040,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2041,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2042,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2043,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2044,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2045,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2046,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2047,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2048,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2049,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPELC002,,2050,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2019,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2020,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2021,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2022,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2023,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2024,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2025,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2026,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2027,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2028,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2029,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2030,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2031,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2032,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2033,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2034,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2035,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2036,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2037,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2038,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2039,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2040,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2041,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2042,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2043,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2044,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2045,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2046,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2047,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2048,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2049,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFOMOM,,2050,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2019,,,,,,,,,,,,,,61.938004772261046,,,
Scenario1,0,RE1,,IMPHFONAI,,2020,,,,,,,,,,,,,,76.66863634256123,,,
Scenario1,0,RE1,,IMPHFONAI,,2021,,,,,,,,,,,,,,91.48446011601877,,,
Scenario1,0,RE1,,IMPHFONAI,,2022,,,,,,,,,,,,,,36.49409781329281,,,
Scenario1,0,RE1,,IMPHFONAI,,2023,,,,,,,,,,,,,,39.22000475168493,,,
Scenario1,0,RE1,,IMPHFONAI,,2024,,,,,,,,,,,,,,61.52618745051477,,,
Scenario1,0,RE1,,IMPHFONAI,,2025,,,,,,,,,,,,,,36.23852980476246,,,
Scenario1,0,RE1,,IMPHFONAI,,2026,,,,,,,,,,,,,,0.15242135690929207,,,
Scenario1,0,RE1,,IMPHFONAI,,2027,,,,,,,,,,,,,,0.28875430596932455,,,
Scenario1,0,RE1,,IMPHFONAI,,2028,,,,,,,,,,,,,,1.3950493465771,,,
Scenario1,0,RE1,,IMPHFONAI,,2029,,,,,,,,,,,,,,0.34574869679273534,,,
Scenario1,0,RE1,,IMPHFONAI,,2030,,,,,,,,,,,,,,0.6234957235479507,,,
Scenario1,0,RE1,,IMPHFONAI,,2031,,,,,,,,,,,,,,1.2524314136255998,,,
Scenario1,0,RE1,,IMPHFONAI,,2032,,,,,,,,,,,,,,1.3100178073659383,,,
Scenario1,0,RE1,,IMPHFONAI,,2033,,,,,,,,,,,,,,1.352094319698975,,,
Scenario1,0,RE1,,IMPHFONAI,,2034,,,,,,,,,,,,,,0.6969178182245855,,,
Scenario1,0,RE1,,IMPHFONAI,,2035,,,,,,,,,,,,,,0.3685978011456,,,
Scenario1,0,RE1,,IMPHFONAI,,2036,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2037,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2038,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2039,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2040,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2041,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2042,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2043,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2044,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2045,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2046,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2047,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2048,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2049,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPHFONAI,,2050,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2019,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2020,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2021,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2022,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2023,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2024,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2025,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2026,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2027,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2028,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2029,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2030,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2031,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2032,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2033,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2034,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2035,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2036,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2037,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2038,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2039,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2040,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2041,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2042,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2043,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2044,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2045,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2046,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2047,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2048,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2049,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPLFOELD,,2050,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2019,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2020,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2021,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2022,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2023,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2024,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2025,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2026,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2027,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2028,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2029,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2030,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2031,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2032,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2033,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2034,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2035,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2036,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2037,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPNGS,,2038,,,,,,,,,,,,,,0.1406743534578317,,,
Scenario1,0,RE1,,IMPNGS,,2039,,,,,,,,,,,,,,0.1412325850191723,,,
Scenario1,0,RE1,,IMPNGS,,2040,,,,,,,,,,,,,,0.14165125869017775,,,
Scenario1,0,RE1,,IMPNGS,,2041,,,,,,,,,,,,,,0.14165125869017775,,,
Scenario1,0,RE1,,IMPNGS,,2042,,,,,,,,,,,,,,0.14165125869017775,,,
Scenario1,0,RE1,,IMPNGS,,2043,,,,,,,,,,,,,,0.38173813782607224,,,
Scenario1,0,RE1,,IMPNGS,,2044,,,,,,,,,,,,,,1.0609908182752013,,,
Scenario1,0,RE1,,IMPNGS,,2045,,,,,,,,,,,,,,1.0851926936942433,,,
Scenario1,0,RE1,,IMPNGS,,2046,,,,,,,,,,,,,,1.0851926936942433,,,
Scenario1,0,RE1,,IMPNGS,,2047,,,,,,,,,,,,,,1.5077456009734176,,,
Scenario1,0,RE1,,IMPNGS,,2048,,,,,,,,,,,,,,2.288027958165075,,,
Scenario1,0,RE1,,IMPNGS,,2049,,,,,,,,,,,,,,1.9302985082525919,,,
Scenario1,0,RE1,,IMPNGS,,2050,,,,,,,,,,,,,,2.6457574080775577,,,
Scenario1,0,RE1,,IMPURN,,2019,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2020,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2021,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2022,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2023,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2024,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2025,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2026,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2027,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2028,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2029,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2030,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2031,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2032,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2033,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2034,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2035,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2036,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2037,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2038,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2039,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2040,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,IMPURN,,2041,,,,,,,,,,,,,,8.405631411082739,,,
Scenario1,0,RE1,,IMPURN,,2042,,,,,,,,,,,,,,30.701077170468775,,,
Scenario1,0,RE1,,IMPURN,,2043,,,,,,,,,,,,,,30.70107717046877,,,
Scenario1,0,RE1,,IMPURN,,2044,,,,,,,,,,,,,,30.701077170468796,,,
Scenario1,0,RE1,,IMPURN,,2045,,,,,,,,,,,,,,61.40215434093754,,,
Scenario1,0,RE1,,IMPURN,,2046,,,,,,,,,,,,,,61.40215434093756,,,
Scenario1,0,RE1,,IMPURN,,2047,,,,,,,,,,,,,,61.402154340937535,,,
Scenario1,0,RE1,,IMPURN,,2048,,,,,,,,,,,,,,61.31462131823856,,,
Scenario1,0,RE1,,IMPURN,,2049,,,,,,,,,,,,,,85.96776631749209,,,
Scenario1,0,RE1,,IMPURN,,2050,,,,,,,,,,,,,,86.37964647485828,,,
Scenario1,0,RE1,,MINBIO,,2019,,,,,,,,,,,,,,0.1442798742528,,,
Scenario1,0,RE1,,MINBIO,,2020,,,,,,,,,,,,,,0.1442798742528,,,
Scenario1,0,RE1,,MINBIO,,2021,,,,,,,,,,,,,,0.1442798742528,,,
Scenario1,0,RE1,,MINBIO,,2022,,,,,,,,,,,,,,0.1442798742528,,,
Scenario1,0,RE1,,MINBIO,,2023,,,,,,,,,,,,,,0.24527578622975998,,,
Scenario1,0,RE1,,MINBIO,,2024,,,,,,,,,,,,,,0.24527578622975998,,,
Scenario1,0,RE1,,MINBIO,,2025,,,,,,,,,,,,,,0.24527578622975998,,,
Scenario1,0,RE1,,MINBIO,,2026,,,,,,,,,,,,,,0.5984916208127999,,,
Scenario1,0,RE1,,MINBIO,,2027,,,,,,,,,,,,,,0.9666751574937599,,,
Scenario1,0,RE1,,MINBIO,,2028,,,,,,,,,,,,,,1.5437946545049606,,,
Scenario1,0,RE1,,MINBIO,,2029,,,,,,,,,,,,,,0.9558000511488004,,,
Scenario1,0,RE1,,MINBIO,,2030,,,,,,,,,,,,,,5.020939623997441,,,
Scenario1,0,RE1,,MINBIO,,2031,,,,,,,,,,,,,,6.46373836652544,,,
Scenario1,0,RE1,,MINBIO,,2032,,,,,,,,,,,,,,7.24284968749056,,,
Scenario1,0,RE1,,MINBIO,,2033,,,,,,,,,,,,,,7.459269498869761,,,
Scenario1,0,RE1,,MINBIO,,2034,,,,,,,,,,,,,,7.89210912162816,,,
Scenario1,0,RE1,,MINBIO,,2035,,,,,,,,,,,,,,7.913751102766078,,,
Scenario1,0,RE1,,MINBIO,,2036,,,,,,,,,,,,,,7.913751102766078,,,
Scenario1,0,RE1,,MINBIO,,2037,,,,,,,,,,,,,,7.913751102766078,,,
Scenario1,0,RE1,,MINBIO,,2038,,,,,,,,,,,,,,7.913751102766078,,,
Scenario1,0,RE1,,MINBIO,,2039,,,,,,,,,,,,,,7.913751102766078,,,
Scenario1,0,RE1,,MINBIO,,2040,,,,,,,,,,,,,,7.913751102766078,,,
Scenario1,0,RE1,,MINBIO,,2041,,,,,,,,,,,,,,7.913751102766078,,,
Scenario1,0,RE1,,MINBIO,,2042,,,,,,,,,,,,,,7.913751102766078,,,
Scenario1,0,RE1,,MINBIO,,2043,,,,,,,,,,,,,,7.7694712285132805,,,
Scenario1,0,RE1,,MINBIO,,2044,,,,,,,,,,,,,,7.7694712285132805,,,
Scenario1,0,RE1,,MINBIO,,2045,,,,,,,,,,,,,,7.7694712285132805,,,
Scenario1,0,RE1,,MINBIO,,2046,,,,,,,,,,,,,,7.7694712285132805,,,
Scenario1,0,RE1,,MINBIO,,2047,,,,,,,,,,,,,,6.415174057180224,,,
Scenario1,0,RE1,,MINBIO,,2048,,,,,,,,,,,,,,4.993660943631362,,,
Scenario1,0,RE1,,MINBIO,,2049,,,,,,,,,,,,,,4.993660943631362,,,
Scenario1,0,RE1,,MINBIO,,2050,,,,,,,,,,,,,,4.993660943631362,,,
Scenario1,0,RE1,,MINCOA,,2019,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2020,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2021,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2022,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2023,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2024,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2025,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2026,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2027,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2028,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2029,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2030,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2031,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2032,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2033,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2034,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2035,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2036,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2037,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2038,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2039,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2040,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2041,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2042,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2043,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2044,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2045,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2046,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2047,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2048,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2049,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINCOA,,2050,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,MINGEO,,2019,,,,,,,,,,,,,,0.0070043704371113335,,,
Scenario1,0,RE1,,MINGEO,,2020,,,,,,,,,,,,,,0.007004370437111328,,,
Scenario1,0,RE1,,MINGEO,,2021,,,,,,,,,,,,,,0.007004370437111329,,,
Scenario1,0,RE1,,MINGEO,,2022,,,,,,,,,,,,,,0.007741905587422763,,,
Scenario1,0,RE1,,MINGEO,,2023,,,,,,,,,,,,,,0.008051794306041013,,,
Scenario1,0,RE1,,MINGEO,,2024,,,,,,,,,,,,,,0.00778617540436819,,,
Scenario1,0,RE1,,MINGEO,,2025,,,,,,,,,,,,,,0.008645009853110201,,,
Scenario1,0,RE1,,MINGEO,,2026,,,,,,,,,,,,,,0.010174746605333608,,,
Scenario1,0,RE1,,MINGEO,,2027,,,,,,,,,,,,,,0.011067316944093415,,,
Scenario1,0,RE1,,MINGEO,,2028,,,,,,,,,,,,,,0.011690033180544212,,,
Scenario1,0,RE1,,MINGEO,,2029,,,,,,,,,,,,,,0.013217204166222286,,,
Scenario1,0,RE1,,MINGEO,,2030,,,,,,,,,,,,,,0.014057326614468547,,,
Scenario1,0,RE1,,MINGEO,,2031,,,,,,,,,,,,,,0.013813842621268503,,,
Scenario1,0,RE1,,MINGEO,,2032,,,,,,,,,,,,,,0.013813842621268505,,,
Scenario1,0,RE1,,MINGEO,,2033,,,,,,,,,,,,,,0.014106023413108565,,,
Scenario1,0,RE1,,MINGEO,,2034,,,,,,,,,,,,,,0.01428621094486971,,,
Scenario1,0,RE1,,MINGEO,,2035,,,,,,,,,,,,,,0.015638849547808347,,,
Scenario1,0,RE1,,MINGEO,,2036,,,,,,,,,,,,,,0.01689502188067278,,,
Scenario1,0,RE1,,MINGEO,,2037,,,,,,,,,,,,,,0.017780418219582064,,,
Scenario1,0,RE1,,MINGEO,,2038,,,,,,,,,,,,,,0.01831519760828329,,,
Scenario1,0,RE1,,MINGEO,,2039,,,,,,,,,,,,,,0.01957600199489009,,,
Scenario1,0,RE1,,MINGEO,,2040,,,,,,,,,,,,,,0.021585851684214154,,,
Scenario1,0,RE1,,MINGEO,,2041,,,,,,,,,,,,,,0.020690724964238374,,,
Scenario1,0,RE1,,MINGEO,,2042,,,,,,,,,,,,,,0.02069072496423837,,,
Scenario1,0,RE1,,MINGEO,,2043,,,,,,,,,,,,,,0.022324000478173445,,,
Scenario1,0,RE1,,MINGEO,,2044,,,,,,,,,,,,,,0.024299905391715778,,,
Scenario1,0,RE1,,MINGEO,,2045,,,,,,,,,,,,,,0.02354347361889777,,,
Scenario1,0,RE1,,MINGEO,,2046,,,,,,,,,,,,,,0.025548419882529396,,,
Scenario1,0,RE1,,MINGEO,,2047,,,,,,,,,,,,,,0.026684399028279425,,,
Scenario1,0,RE1,,MINGEO,,2048,,,,,,,,,,,,,,0.027311941280204734,,,
Scenario1,0,RE1,,MINGEO,,2049,,,,,,,,,,,,,,0.027311941280204706,,,
Scenario1,0,RE1,,MINGEO,,2050,,,,,,,,,,,,,,0.028975857184969943,,,
Scenario1,0,RE1,,MINHYD,,2019,,,,,,,,,,,,,,0.001311969186524207,,,
Scenario1,0,RE1,,MINHYD,,2020,,,,,,,,,,,,,,0.001311969186524208,,,
Scenario1,0,RE1,,MINHYD,,2021,,,,,,,,,,,,,,0.0013119691865242076,,,
Scenario1,0,RE1,,MINHYD,,2022,,,,,,,,,,,,,,0.0013119691865242076,,,
Scenario1,0,RE1,,MINHYD,,2023,,,,,,,,,,,,,,0.0013216735779649988,,,
Scenario1,0,RE1,,MINHYD,,2024,,,,,,,,,,,,,,0.0013249969996912971,,,
